GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:
1500000US370810168001,370810168001,"Block Group 1, Census Tract 168, Guilford County, North Carolina",858,278
1500000US370810168002,370810168002,"Block Group 2, Census Tract 168, Guilford County, North Carolina",864,354
1500000US370810168003,370810168003,"Block Group 3, Census Tract 168, Guilford County, North Carolina",871,310
1500000US370810168004,370810168004,"Block Group 4, Census Tract 168, Guilford County, North Carolina",2125,396
1500000US370810169001,370810169001,"Block Group 1, Census Tract 169, Guilford County, North Carolina",1903,320
1500000US370810169002,370810169002,"Block Group 2, Census Tract 169, Guilford County, North Carolina",1851,308
1500000US370810170001,370810170001,"Block Group 1, Census Tract 170, Guilford County, North Carolina",1714,275
1500000US370810170002,370810170002,"Block Group 2, Census Tract 170, Guilford County, North Carolina",2532,394
1500000US370810171001,370810171001,"Block Group 1, Census Tract 171, Guilford County, North Carolina",1874,326
1500000US370810171002,370810171002,"Block Group 2, Census Tract 171, Guilford County, North Carolina",2540,352
1500000US370810171003,370810171003,"Block Group 3, Census Tract 171, Guilford County, North Carolina",1448,371
1500000US370810172001,370810172001,"Block Group 1, Census Tract 172, Guilford County, North Carolina",1677,370
1500000US370810172002,370810172002,"Block Group 2, Census Tract 172, Guilford County, North Carolina",1316,347
1500000US370810172003,370810172003,"Block Group 3, Census Tract 172, Guilford County, North Carolina",1918,364
1500000US370819801001,370819801001,"Block Group 1, Census Tract 9801, Guilford County, North Carolina",0,12
